word,emotion
исправен,trust
востание,anticipation
востание,fear
итност,anticipation
итност,fear
итност,surprise
итно,anticipation
итно,fear
итно,surprise
урна,sadness
голман,trust
обично,trust
usurp,anger
узурпиран,anger
узурпиран,fear
утописки,anticipation
утописки,joy
утописки,trust
празен,disgust
залудно,disgust
залудно,sadness
валидност,fear
вампир,anger
вампир,disgust
вампир,fear
исчезнуваат,surprise
исчезна,fear
исчезна,surprise
варичела,disgust
варичела,fear
варичела,sadness
телешко месо,sadness
телешко месо,trust
вечер,fear
вечер,surprise
вегетативна,disgust
вегетативна,sadness
жестоко,anger
жестоко,fear
преподобен,anticipation
преподобен,joy
преподобен,trust
Одмазднички,fear
отровно,anger
отровно,disgust
отровно,fear
пропустливи,anger
веродостојност,anticipation
веродостојност,joy
веродостојност,surprise
веродостојност,trust
пресуда,fear
работ,anticipation
работ,fear
верификација,trust
потврдена,trust
навистина,trust
штетници,anger
штетници,disgust
штетници,fear
против,anger
вртоглавица,fear
везикуларна,disgust
ветеран,trust
вето,anger
викар,trust
злобни,anger
жртва,disgust
жртва,surprise
победник,joy
победнички,joy
победа,anticipation
победа,joy
победа,trust
бдение,anticipation
бдителност,anticipation
бдителност,trust
буден,fear
буден,trust
енергична,trust
селанец,trust
негативец,fear
злобно,anger
злобно,disgust
злобно,fear
оправда,anger
оправдување,anticipation
оправдување,joy
оправдување,trust
кривичен,anger
кривичен,disgust
повреда,surprise
насилство,anger
насилство,fear
насилство,sadness
насилни,anger
насилни,disgust
насилни,fear
насилни,surprise
насилно,disgust
насилно,sadness
Viper,fear
девица,trust
девственост,anticipation
доблест,trust
доблесни,joy
доблесни,trust
вирулентност,anger
вирулентност,fear
визија,anticipation
визионерски,anticipation
визионерски,joy
визионерски,trust
посетител,anticipation
посетител,joy
визир,anticipation
визир,surprise
виталност,joy
виталност,trust
живописни,joy
нестабилност,anger
нестабилност,anticipation
нестабилност,surprise
вулкан,fear
вулкан,surprise
доброволец,anticipation
доброволец,fear
доброволец,joy
доброволец,trust
волонтери,trust
сладострасно,anticipation
сладострасно,joy
повраќање,disgust
гласање,anger
гласање,anticipation
гласање,joy
гласање,sadness
гласање,surprise
гласање,trust
гарантирам,trust
ваучер,trust
завет,joy
вулгарен,disgust
вулгарност,disgust
вулгарност,sadness
ранливост,fear
ранливост,sadness
мршојадец,disgust
мршојадец,fear
вафли,anger
вафли,sadness
плачете,fear
плачете,sadness
почекај,anticipation
валоа,disgust
валоа,sadness
бледнее,sadness
сакајќи,sadness
војна,fear
управник,anger
управник,fear
управник,trust
ware,fear
војување,anger
војување,fear
војување,sadness
воинствен,anger
воинствен,fear
Warlock,fear
предупреди,anticipation
предупреди,fear
предупреди,surprise
предупреди,trust
предупредување,fear
искриват,anger
искриват,sadness
воин,anger
воин,fear
брадавица,disgust
претпазливи,fear
отпад,disgust
потроши,anger
потроши,disgust
непотребно,anger
непотребно,disgust
непотребно,sadness
губење,disgust
види,anticipation
види,fear
будно,trust
колеблив,fear
слабо,fear
слабо,sadness
носат,trust
уморно,sadness
замореност,sadness
уморен,sadness
плевел,sadness
тежат,anticipation
тежат,trust
Тежина,anticipation
Тежина,disgust
Тежина,fear
Тежина,joy
Тежина,sadness
Тежина,surprise
Тежина,trust
чудно,disgust
чудак,fear
поздрави,joy
пропаст,anger
пропаст,disgust
каприц,anticipation
каприц,joy
каприц,surprise
капење,fear
капење,sadness
чуден,joy
лелекаат,disgust
лелекаат,sadness
вир,fear
виорот,fear
белина,joy
здрава,trust
злите,fear
вдовица,sadness
вдовец,sadness
диви,surprise
пустината,anticipation
шумски пожар,fear
шумски пожар,sadness
шумски пожар,surprise
намерно,anger
намерно,sadness
wimp,disgust
wimp,fear
wimpy,anger
wimpy,disgust
wimpy,fear
wimpy,sadness
Винкс,anger
Винкс,disgust
Винкс,fear
Винкс,sadness
победник,anticipation
победник,surprise
победа,disgust
победа,sadness
победа,surprise
добивки,anticipation
добивки,joy
безжичен,anger
безжичен,anticipation
безжичен,surprise
мудрост,trust
вештерка,anger
вештерка,disgust
вештерка,fear
вештерство,anger
вештерство,fear
вештерство,sadness
се повлече,sadness
венеат,sadness
исушени,disgust
издржи,anticipation
издржи,fear
сведок,trust
духовит,joy
волшебник,anticipation
горко,fear
очајни,sadness
woefully,disgust
woefully,sadness
прекрасно,surprise
прекрасно,trust
wop,anger
збор,trust
зборови,anger
црв,anticipation
црв,surprise
носи,sadness
се грижи,anticipation
се грижи,fear
се грижи,sadness
загрижувачки,anticipation
загрижувачки,fear
загрижувачки,sadness
полошо,fear
полошо,sadness
обожување,anticipation
обожување,fear
безвредни,anger
безвредни,disgust
безвредни,sadness
достоен,trust
wot,trust
рана,anger
рана,fear
рана,sadness
расправии,fear
расправии,sadness
гнев,anger
гнев,fear
изливам,anger
руина,anger
руина,disgust
руина,fear
руина,sadness
руина,surprise
беден,anger
беден,disgust
беден,sadness
присилува,anger
збрчкан,sadness
погрешно,sadness
ксенофобија,fear
копнеж,joy
копнеж,trust
викај,fear
yelp,anger
yelp,fear
yelp,surprise
младина,anger
младина,anticipation
младина,fear
младина,joy
младина,surprise
zany,surprise
ревност,anticipation
ревност,joy
ревност,surprise
ревност,trust
ревносен,joy
ревносен,trust
кора од лимон,anticipation
кора од лимон,joy
кора од лимон,trust
